,id,product_id,cost,created_at,sold_at,product_category,product_name,product_brand,product_sku,product_retail_price,user_id,sale_price,sold_date
137,138,19723,31.49,2022-04-09,0,Sweaters,Kenneth Cole Men's V-Neck Heathered Stripe Sweater,Kenneth Cole,DACB0AD1B87A47E298CFD44E57BBA042,59.9900016784668,70.0,33.0,
138,139,8541,36.81,2022-02-18,1,Outerwear & Coats,Hurley Juniors Winchester Slicker Jacket,Hurley,93661C10ED346F9692F4D512319799B3,79.5,73.0,32.0,2022-04-06
139,140,8541,36.81,2021-04-27,0,Outerwear & Coats,Hurley Juniors Winchester Slicker Jacket,Hurley,93661C10ED346F9692F4D512319799B3,79.5,73.0,6.989999771118164,
140,141,8541,36.81,2020-04-10,0,Outerwear & Coats,Hurley Juniors Winchester Slicker Jacket,Hurley,93661C10ED346F9692F4D512319799B3,79.5,73.0,54.0,
141,142,8541,36.81,2021-03-17,0,Outerwear & Coats,Hurley Juniors Winchester Slicker Jacket,Hurley,93661C10ED346F9692F4D512319799B3,79.5,73.0,19.5,
142,143,14652,28.47,2021-09-16,1,Maternity,Upsie Belly - Belly Bandit Pregnancy Support Band and Wrap,Belly Bandit,0F3EA482C9513BF4548F302A46D9932D,69.94999694824219,73.0,26.81999969482421,2021-11-03
143,144,14652,28.47,2022-05-22,0,Maternity,Upsie Belly - Belly Bandit Pregnancy Support Band and Wrap,Belly Bandit,0F3EA482C9513BF4548F302A46D9932D,69.94999694824219,75.0,25.0,
144,145,22525,66.45,2022-01-11,1,Pants,S-t-r-e-t-c-h Corduroy Pants / Pleated Light Brown Cuffed,Orvis,EA9C39A35857068756C18D8A47AC9C33,149.0,76.0,119.98999786376952,2022-02-27
145,146,22525,66.45,2020-06-09,0,Pants,S-t-r-e-t-c-h Corduroy Pants / Pleated Light Brown Cuffed,Orvis,EA9C39A35857068756C18D8A47AC9C33,149.0,76.0,87.88999938964845,
146,147,21066,90.92,2022-01-26,1,Jeans,Joe's Jeans Men's Classic Straight Leg Jean,Joe's Jeans,432D21897A775DC82AB5815AC9217FA5,169.0,77.0,19.950000762939453,2022-02-26
147,148,21066,90.92,2021-01-17,0,Jeans,Joe's Jeans Men's Classic Straight Leg Jean,Joe's Jeans,432D21897A775DC82AB5815AC9217FA5,169.0,78.0,44.0,
148,149,21066,90.92,2020-10-02,0,Jeans,Joe's Jeans Men's Classic Straight Leg Jean,Joe's Jeans,432D21897A775DC82AB5815AC9217FA5,169.0,79.0,32.95000076293945,
149,150,21066,90.92,2021-03-09,0,Jeans,Joe's Jeans Men's Classic Straight Leg Jean,Joe's Jeans,432D21897A775DC82AB5815AC9217FA5,169.0,80.0,27.989999771118164,
150,151,23156,7.14,2022-02-24,1,Shorts,Allegra K Men Drawstring Waist Pastel Stripe Trim Multi Pockets Shorts,Allegra K,50F56096D5641C9CA95B522805A32CB7,14.329999923706056,80.0,10.6899995803833,2022-02-25
151,152,23156,7.14,2021-10-24,0,Shorts,Allegra K Men Drawstring Waist Pastel Stripe Trim Multi Pockets Shorts,Allegra K,50F56096D5641C9CA95B522805A32CB7,14.329999923706056,80.0,33.75,
152,153,16216,21.75,2022-02-21,1,Tops & Tees,Ultraclub 8510 UC Mock Turtle Neck,UltraClub,7773CEEA46EF8C457D0F6AF32DB4E51B,39.9900016784668,80.0,159.0,2022-02-26
153,154,16216,21.75,2021-10-31,0,Tops & Tees,Ultraclub 8510 UC Mock Turtle Neck,UltraClub,7773CEEA46EF8C457D0F6AF32DB4E51B,39.9900016784668,80.0,49.5,
154,155,19064,19.19,2022-04-17,1,Sweaters,Alex Stevens Men's Full-Zip Military Cardigan,Alex Stevens,88E55A033CF994DC7A12E1CD3BD94148,36.0,81.0,17.489999771118164,2022-04-19
155,156,19064,19.19,2020-12-27,0,Sweaters,Alex Stevens Men's Full-Zip Military Cardigan,Alex Stevens,88E55A033CF994DC7A12E1CD3BD94148,36.0,82.0,79.98999786376953,
156,157,14308,3.73,2021-07-27,1,Accessories,Ladies Knit Texting Snowflake Mittens Convertible Fingerless Gloves,Chang King,717FB24CC33821AFB4BCD529696CDFCE,8.989999771118164,82.0,32.95000076293945,2021-08-27
157,158,14308,3.73,2022-04-05,0,Accessories,Ladies Knit Texting Snowflake Mittens Convertible Fingerless Gloves,Chang King,717FB24CC33821AFB4BCD529696CDFCE,8.989999771118164,82.0,6.730000019073486,
158,159,5516,91.6,2021-09-21,1,Pants & Capris,Bonfire Women's Radiant Pants,Bonfire,16DE63B2DF373D5A9DA881C8A1C58794,169.9499969482422,82.0,98.5,2021-11-13
159,160,5516,91.6,2021-08-08,0,Pants & Capris,Bonfire Women's Radiant Pants,Bonfire,16DE63B2DF373D5A9DA881C8A1C58794,169.9499969482422,82.0,198.0,
160,161,1919,49.0,2021-10-08,1,Fashion Hoodies & Sweatshirts,Pendleton Women's Petite Getaway Jacket,Pendleton,8C8A58FA97C205FF222DE3685497742C,98.0,82.0,49.0,2021-11-15
161,162,1919,49.0,2021-09-11,0,Fashion Hoodies & Sweatshirts,Pendleton Women's Petite Getaway Jacket,Pendleton,8C8A58FA97C205FF222DE3685497742C,98.0,83.0,21.989999771118164,
162,163,25031,15.72,2021-01-20,1,Socks,Helly Hansen Men's HH Warm Alpine Ski Socks,Helly Hansen,52C2EDCA4131F0EEAFF48A3F9A99BCE0,24.299999237060547,83.0,69.5,2021-02-20
163,164,25031,15.72,2020-10-13,0,Socks,Helly Hansen Men's HH Warm Alpine Ski Socks,Helly Hansen,52C2EDCA4131F0EEAFF48A3F9A99BCE0,24.299999237060547,84.0,19.0,
164,165,27464,24.29,2020-12-24,1,Swim,Speedo Men's Summit Square Leg Brief Swimsuit,Speedo,C859DC7FB3F221F8598A9D851CB6199D,42.9900016784668,86.0,69.5,2021-02-20
165,166,27464,24.29,2021-09-15,0,Swim,Speedo Men's Summit Square Leg Brief Swimsuit,Speedo,C859DC7FB3F221F8598A9D851CB6199D,42.9900016784668,86.0,44.970001220703125,
166,167,27464,24.29,2022-02-26,0,Swim,Speedo Men's Summit Square Leg Brief Swimsuit,Speedo,C859DC7FB3F221F8598A9D851CB6199D,42.9900016784668,87.0,79.98999786376953,
167,168,27464,24.29,2021-06-27,0,Swim,Speedo Men's Summit Square Leg Brief Swimsuit,Speedo,C859DC7FB3F221F8598A9D851CB6199D,42.9900016784668,87.0,37.950000762939446,
168,169,28812,8.65,2019-07-06,1,Accessories,Columbia Unisex Baddabing II Headring,Columbia,5142F159455FDF571AB0D67B89FA64F5,19.93000030517578,87.0,59.5,2019-08-23
169,170,28812,8.65,2020-09-19,0,Accessories,Columbia Unisex Baddabing II Headring,Columbia,5142F159455FDF571AB0D67B89FA64F5,19.93000030517578,87.0,9.550000190734863,
170,171,28812,8.65,2020-05-19,0,Accessories,Columbia Unisex Baddabing II Headring,Columbia,5142F159455FDF571AB0D67B89FA64F5,19.93000030517578,87.0,39.950000762939446,
171,172,19345,69.52,2022-02-04,1,Sweaters,Arc'teryx Men's Cordin Pullover,Arc'teryx,437FCF36C72CA2D5D6179539A1EEE748,135.0,87.0,36.0,2022-02-21
172,173,19345,69.52,2021-09-05,0,Sweaters,Arc'teryx Men's Cordin Pullover,Arc'teryx,437FCF36C72CA2D5D6179539A1EEE748,135.0,87.0,279.0,
173,174,19345,69.52,2021-04-02,0,Sweaters,Arc'teryx Men's Cordin Pullover,Arc'teryx,437FCF36C72CA2D5D6179539A1EEE748,135.0,88.0,38.0,
174,175,19345,69.52,2020-11-07,0,Sweaters,Arc'teryx Men's Cordin Pullover,Arc'teryx,437FCF36C72CA2D5D6179539A1EEE748,135.0,88.0,28.0,
175,176,22298,42.58,2021-01-13,1,Pants,Ralph Lauren Men's Flat Front Solid Medium Gray Wool Dress Pants,Ralph Lauren,8B6093B183C7D539FF2417F9CA13DE54,84.98999786376953,91.0,45.0,2021-01-17
176,177,22298,42.58,2021-10-02,0,Pants,Ralph Lauren Men's Flat Front Solid Medium Gray Wool Dress Pants,Ralph Lauren,8B6093B183C7D539FF2417F9CA13DE54,84.98999786376953,91.0,69.0,
177,178,22298,42.58,2022-02-21,0,Pants,Ralph Lauren Men's Flat Front Solid Medium Gray Wool Dress Pants,Ralph Lauren,8B6093B183C7D539FF2417F9CA13DE54,84.98999786376953,91.0,18.8700008392334,
178,179,22298,42.58,2022-02-10,0,Pants,Ralph Lauren Men's Flat Front Solid Medium Gray Wool Dress Pants,Ralph Lauren,8B6093B183C7D539FF2417F9CA13DE54,84.98999786376953,91.0,50.0,
179,180,23235,64.2,2020-12-01,1,Shorts,G-Star Men's New Riley 3D Loose Tapered 1/2 Short,G-Star,D5B8786F4DEA41AC9A605B5A068A8069,120.0,91.0,49.950000762939446,2021-01-16
180,181,23235,64.2,2021-09-16,0,Shorts,G-Star Men's New Riley 3D Loose Tapered 1/2 Short,G-Star,D5B8786F4DEA41AC9A605B5A068A8069,120.0,91.0,52.0,
181,182,23235,64.2,2020-10-23,0,Shorts,G-Star Men's New Riley 3D Loose Tapered 1/2 Short,G-Star,D5B8786F4DEA41AC9A605B5A068A8069,120.0,93.0,15.909999847412108,
182,183,8380,12.74,2021-08-26,1,Outerwear & Coats,U.S. Polo Assn. Juniors Vest With Solid Big Pony,U.S. Polo Assn.,585EB4127AFD003BD784F6E8DC132BE2,26.989999771118164,94.0,70.0,2021-10-08
183,184,8380,12.74,2021-02-27,0,Outerwear & Coats,U.S. Polo Assn. Juniors Vest With Solid Big Pony,U.S. Polo Assn.,585EB4127AFD003BD784F6E8DC132BE2,26.989999771118164,95.0,8.0,
184,185,19085,64.88,2021-06-24,1,Sweaters,Obermeyer St. Moritz Sweater Mens,Obermeyer,3B711F9B6132FBE397BC5FF44C46133A,129.5,95.0,46.959999084472656,2021-07-05
185,186,19085,64.88,2021-03-11,0,Sweaters,Obermeyer St. Moritz Sweater Mens,Obermeyer,3B711F9B6132FBE397BC5FF44C46133A,129.5,95.0,78.0,
186,187,19085,64.88,2021-05-07,0,Sweaters,Obermeyer St. Moritz Sweater Mens,Obermeyer,3B711F9B6132FBE397BC5FF44C46133A,129.5,95.0,15.0,
187,188,19085,64.88,2020-08-27,0,Sweaters,Obermeyer St. Moritz Sweater Mens,Obermeyer,3B711F9B6132FBE397BC5FF44C46133A,129.5,95.0,11.079999923706056,
188,189,15857,14.25,2020-03-09,1,Plus,Eddie Bauer Favorite Long-Sleeve Crewneck T-Shirt,Eddie Bauer,87063C3B3376E86A570C9B34334CDA1C,27.950000762939453,96.0,25.0,2020-04-22
189,190,15857,14.25,2021-09-26,0,Plus,Eddie Bauer Favorite Long-Sleeve Crewneck T-Shirt,Eddie Bauer,87063C3B3376E86A570C9B34334CDA1C,27.950000762939453,96.0,79.5,
190,191,15857,14.25,2021-12-18,0,Plus,Eddie Bauer Favorite Long-Sleeve Crewneck T-Shirt,Eddie Bauer,87063C3B3376E86A570C9B34334CDA1C,27.950000762939453,97.0,34.0,
191,192,4402,20.59,2020-07-29,1,Jeans,Levi's Juniors' Demi Curve ID Skinny Jean,Levi's,19485224D128528DA1602CA47383F078,39.9900016784668,98.0,28.89999961853028,2020-09-08
192,193,4402,20.59,2022-02-12,0,Jeans,Levi's Juniors' Demi Curve ID Skinny Jean,Levi's,19485224D128528DA1602CA47383F078,39.9900016784668,99.0,158.0,
193,194,611,6.41,2020-11-02,1,Tops & Tees,Allegra K Women Scoop Neck Long Sleeves Black Loose Tunic Shirt S,Allegra K,8EBDA540CBCC4D7336496819A46A1B68,11.909999847412108,99.0,21.89999961853028,2020-12-04
194,195,611,6.41,2020-01-27,0,Tops & Tees,Allegra K Women Scoop Neck Long Sleeves Black Loose Tunic Shirt S,Allegra K,8EBDA540CBCC4D7336496819A46A1B68,11.909999847412108,99.0,181.5,
195,196,611,6.41,2021-01-18,0,Tops & Tees,Allegra K Women Scoop Neck Long Sleeves Black Loose Tunic Shirt S,Allegra K,8EBDA540CBCC4D7336496819A46A1B68,11.909999847412108,99.0,24.89999961853028,
196,197,9380,2.06,2019-07-12,1,Socks & Hosiery,Hanes Too Sheer Knee High 3 Pair Barely Black 1Size,Hanes,96A0CC2F93365FADFCC06BA14E95FAE1,5.5,100.0,24.0,2019-09-02
197,198,9380,2.06,2020-11-09,0,Socks & Hosiery,Hanes Too Sheer Knee High 3 Pair Barely Black 1Size,Hanes,96A0CC2F93365FADFCC06BA14E95FAE1,5.5,100.0,59.9900016784668,
198,199,6198,14.18,2022-02-06,1,Leggings,Tea Collection Bali Safari Radiant Rice Leggings in Apple,Tea Collection,B77375F945F272A2084C0119C871C13C,25.0,100.0,99.0,2022-03-15
199,200,6198,14.18,2020-09-28,0,Leggings,Tea Collection Bali Safari Radiant Rice Leggings in Apple,Tea Collection,B77375F945F272A2084C0119C871C13C,25.0,100.0,46.9900016784668,
200,201,6198,14.18,2020-09-17,0,Leggings,Tea Collection Bali Safari Radiant Rice Leggings in Apple,Tea Collection,B77375F945F272A2084C0119C871C13C,25.0,101.0,39.0,
201,202,6198,14.18,2020-08-24,0,Leggings,Tea Collection Bali Safari Radiant Rice Leggings in Apple,Tea Collection,B77375F945F272A2084C0119C871C13C,25.0,102.0,198.0,
202,203,6993,14.62,2021-08-07,1,Shorts,AX Paris Polka Dot Hotpants,AxParis,383BEAEA4AA57DD8202DBFF464FEE3AF,28.5,102.0,15.899999618530272,2021-09-20
203,204,6993,14.62,2020-10-17,0,Shorts,AX Paris Polka Dot Hotpants,AxParis,383BEAEA4AA57DD8202DBFF464FEE3AF,28.5,102.0,19.989999771118164,
204,205,5470,27.82,2019-12-19,1,Pants & Capris,Volcom Juniors Frochickie Matchstick Leg Pant,Volcom,BAED9F51D412C2514EE46A0942138AD6,49.5,102.0,13.5,2020-01-18
205,206,5470,27.82,2020-05-10,0,Pants & Capris,Volcom Juniors Frochickie Matchstick Leg Pant,Volcom,BAED9F51D412C2514EE46A0942138AD6,49.5,103.0,25.0,
206,207,6305,13.89,2020-10-03,1,Shorts,Levi's Juniors Roll Short Jean,Levi's,90E69A6D2AD189B222AC1998ABE63AEA,29.989999771118164,104.0,22.0,2020-11-25
207,208,6305,13.89,2021-06-18,0,Shorts,Levi's Juniors Roll Short Jean,Levi's,90E69A6D2AD189B222AC1998ABE63AEA,29.989999771118164,104.0,100.0,
208,209,6305,13.89,2020-05-26,0,Shorts,Levi's Juniors Roll Short Jean,Levi's,90E69A6D2AD189B222AC1998ABE63AEA,29.989999771118164,104.0,25.0,
209,210,7779,58.43,2021-10-14,1,Blazers & Jackets,Trina Turk Women's Troy Jacket,Trina Turk,021E1EA77BD91AAA0FC4D01A943A654E,157.92999267578125,104.0,13.18000030517578,2021-10-23
210,211,7779,58.43,2022-01-11,0,Blazers & Jackets,Trina Turk Women's Troy Jacket,Trina Turk,021E1EA77BD91AAA0FC4D01A943A654E,157.92999267578125,105.0,18.950000762939453,
211,212,7296,19.82,2022-02-18,1,Skirts,GREY SKIRT LAGENLOOK ASYM BALLOON - FITS - PLUS 2X 3X 4X - M122S LOTUSTRADERS,LOTUSTRADERS,D7F14B4988C30CC40E5E7B7D157BC018,47.9900016784668,105.0,149.0,2022-03-09
212,213,7296,19.82,2020-03-14,0,Skirts,GREY SKIRT LAGENLOOK ASYM BALLOON - FITS - PLUS 2X 3X 4X - M122S LOTUSTRADERS,LOTUSTRADERS,D7F14B4988C30CC40E5E7B7D157BC018,47.9900016784668,105.0,89.98999786376953,
213,214,16604,48.49,2020-08-01,1,Tops & Tees,Ralph Lauren The Classics Mens Button-down Dress Shirt in Solid Light Blue Multi-colored Pony (CLASSIC FIT),Ralph Lauren,FC1C7EA450D4C8AB7B958C63D5FF7046,79.5,107.0,79.5,2020-08-11
214,215,16604,48.49,2020-06-29,0,Tops & Tees,Ralph Lauren The Classics Mens Button-down Dress Shirt in Solid Light Blue Multi-colored Pony (CLASSIC FIT),Ralph Lauren,FC1C7EA450D4C8AB7B958C63D5FF7046,79.5,108.0,60.0,
215,216,16604,48.49,2020-04-18,0,Tops & Tees,Ralph Lauren The Classics Mens Button-down Dress Shirt in Solid Light Blue Multi-colored Pony (CLASSIC FIT),Ralph Lauren,FC1C7EA450D4C8AB7B958C63D5FF7046,79.5,108.0,55.0,
216,217,16604,48.49,2021-03-01,0,Tops & Tees,Ralph Lauren The Classics Mens Button-down Dress Shirt in Solid Light Blue Multi-colored Pony (CLASSIC FIT),Ralph Lauren,FC1C7EA450D4C8AB7B958C63D5FF7046,79.5,109.0,28.0,
217,218,15348,20.68,2020-04-25,1,Plus,Levi Women's Plus Size Stretch Denim,Levi's,3517FA423C73116F3F78C6CBAA5FE4EF,42.9900016784668,109.0,39.59999847412109,2020-06-04
218,219,15348,20.68,2020-04-06,0,Plus,Levi Women's Plus Size Stretch Denim,Levi's,3517FA423C73116F3F78C6CBAA5FE4EF,42.9900016784668,110.0,34.0,
219,220,15348,20.68,2021-03-03,0,Plus,Levi Women's Plus Size Stretch Denim,Levi's,3517FA423C73116F3F78C6CBAA5FE4EF,42.9900016784668,112.0,11.989999771118164,
220,221,5353,22.47,2022-04-01,1,Pants & Capris,AGB Women's Solid Challis Palazzo Pant With Self Sash,AGB,AA0D2A804A3510442F2FD40F2100B054,42.0,112.0,72.0,2022-04-19
221,222,5353,22.47,2021-12-06,0,Pants & Capris,AGB Women's Solid Challis Palazzo Pant With Self Sash,AGB,AA0D2A804A3510442F2FD40F2100B054,42.0,112.0,12.979999542236328,
222,223,5353,22.47,2021-07-22,0,Pants & Capris,AGB Women's Solid Challis Palazzo Pant With Self Sash,AGB,AA0D2A804A3510442F2FD40F2100B054,42.0,113.0,17.989999771118164,
223,224,11922,10.14,2022-02-13,1,Intimates,Anna-Kaci S/M Fit Purple Low Cut Sheer Plunge Halter Negligee Matching G-String,Anna-Kaci,D42E579306A4869517F243E83A3EAB4B,20.89999961853028,114.0,109.9499969482422,2022-02-20
224,225,11922,10.14,2020-10-01,0,Intimates,Anna-Kaci S/M Fit Purple Low Cut Sheer Plunge Halter Negligee Matching G-String,Anna-Kaci,D42E579306A4869517F243E83A3EAB4B,20.89999961853028,114.0,36.880001068115234,
225,226,1695,35.16,2022-02-25,1,Fashion Hoodies & Sweatshirts,Alternative Women's Dana Hoodie,Alternative,E721A54A8CF18C8543D44782D9EF681F,68.0,114.0,23.989999771118164,2022-03-24
226,227,1695,35.16,2020-07-26,0,Fashion Hoodies & Sweatshirts,Alternative Women's Dana Hoodie,Alternative,E721A54A8CF18C8543D44782D9EF681F,68.0,114.0,39.880001068115234,
227,228,1695,35.16,2022-03-04,0,Fashion Hoodies & Sweatshirts,Alternative Women's Dana Hoodie,Alternative,E721A54A8CF18C8543D44782D9EF681F,68.0,115.0,112.5,
228,229,1695,35.16,2020-05-27,0,Fashion Hoodies & Sweatshirts,Alternative Women's Dana Hoodie,Alternative,E721A54A8CF18C8543D44782D9EF681F,68.0,116.0,89.94999694824217,
229,230,3271,39.58,2021-12-02,1,Dresses,Horny Toad Women's Oolong Longsleeve Dress,Horny Toad,BFBB56BEE68D99AFFAA64F189045D5F2,83.66999816894531,117.0,24.96999931335449,2022-01-09
230,231,3271,39.58,2022-04-22,0,Dresses,Horny Toad Women's Oolong Longsleeve Dress,Horny Toad,BFBB56BEE68D99AFFAA64F189045D5F2,83.66999816894531,118.0,118.0,
231,232,3271,39.58,2021-09-26,0,Dresses,Horny Toad Women's Oolong Longsleeve Dress,Horny Toad,BFBB56BEE68D99AFFAA64F189045D5F2,83.66999816894531,120.0,85.0,
232,233,22768,18.28,2021-10-04,1,Shorts,Dickies Men's 13 Inch Regular Fit Yarn Dye Plaid Short,Dickies,381F48C8C4A9417D1BE2EA0D0349D3BB,38.0,121.0,25.0,2021-11-07
233,234,22768,18.28,2020-05-17,0,Shorts,Dickies Men's 13 Inch Regular Fit Yarn Dye Plaid Short,Dickies,381F48C8C4A9417D1BE2EA0D0349D3BB,38.0,121.0,34.9900016784668,
234,235,19345,69.52,2021-04-24,1,Sweaters,Arc'teryx Men's Cordin Pullover,Arc'teryx,437FCF36C72CA2D5D6179539A1EEE748,135.0,122.0,129.0,2021-04-30
235,236,19345,69.52,2022-03-18,0,Sweaters,Arc'teryx Men's Cordin Pullover,Arc'teryx,437FCF36C72CA2D5D6179539A1EEE748,135.0,123.0,14.0,
236,237,26118,9.32,2022-04-06,1,Underwear,Tommy Hilfiger Men's Victory Knit Boxer,Tommy Hilfiger,931A7D1DA6B1438A8090805076E115AA,18.0,123.0,9.989999771118164,2022-05-24
237,238,26118,9.32,2020-08-16,0,Underwear,Tommy Hilfiger Men's Victory Knit Boxer,Tommy Hilfiger,931A7D1DA6B1438A8090805076E115AA,18.0,123.0,52.0,
238,239,26118,9.32,2021-11-08,0,Underwear,Tommy Hilfiger Men's Victory Knit Boxer,Tommy Hilfiger,931A7D1DA6B1438A8090805076E115AA,18.0,123.0,38.0,
239,240,5397,31.83,2022-04-05,1,Pants & Capris,Bloomingdale's Drawstring Waist Pants,Bloomingdale's,01DAA090F0D5693D97C90755A54FA204,58.84000015258789,123.0,35.0,2022-05-09
240,241,5397,31.83,2021-12-19,0,Pants & Capris,Bloomingdale's Drawstring Waist Pants,Bloomingdale's,01DAA090F0D5693D97C90755A54FA204,58.84000015258789,123.0,25.0,
241,242,5397,31.83,2022-04-08,0,Pants & Capris,Bloomingdale's Drawstring Waist Pants,Bloomingdale's,01DAA090F0D5693D97C90755A54FA204,58.84000015258789,124.0,129.99000549316406,
242,243,5397,31.83,2022-02-06,0,Pants & Capris,Bloomingdale's Drawstring Waist Pants,Bloomingdale's,01DAA090F0D5693D97C90755A54FA204,58.84000015258789,124.0,14.899999618530272,
243,244,9321,5.83,2020-07-30,1,Socks & Hosiery,SHEEC - SoleHugger AIR - Cotton No-Show Socks + Cushion *Non-Slip* (Available in 2 Colors),Sheec,7B780BE82755701CCC69C82A3E656375,12.989999771118164,128.0,191.25,2020-09-11
244,245,9321,5.83,2022-01-02,0,Socks & Hosiery,SHEEC - SoleHugger AIR - Cotton No-Show Socks + Cushion *Non-Slip* (Available in 2 Colors),Sheec,7B780BE82755701CCC69C82A3E656375,12.989999771118164,129.0,109.9499969482422,
245,246,6886,15.98,2020-08-03,1,Shorts,Jolt Juniors Linen Short,Jolt,5BD844F11FA520D54FA5EDEC06EA2507,29.989999771118164,129.0,50.0,2020-09-07
246,247,6886,15.98,2021-12-28,0,Shorts,Jolt Juniors Linen Short,Jolt,5BD844F11FA520D54FA5EDEC06EA2507,29.989999771118164,130.0,54.43999862670898,
247,248,5491,94.51,2019-12-29,1,Pants & Capris,Robert Rodriguez Women's Pleated Wide Leg Trousers,Robert Rodriguez,1BC2029A8851AD344A8D503930DFD7F7,179.0,130.0,62.950000762939446,2020-01-14
248,249,5491,94.51,2022-05-30,0,Pants & Capris,Robert Rodriguez Women's Pleated Wide Leg Trousers,Robert Rodriguez,1BC2029A8851AD344A8D503930DFD7F7,179.0,131.0,31.0,
249,250,14198,9.68,2022-01-11,1,Accessories,Bella Taylor Amaretto Quilted Cotton Wristlet Wallet,Victorian Heart Co. Inc.,DEF14E8541708294D7558FDF2126EF27,23.950000762939453,131.0,8.449999809265137,2022-02-11
250,251,14198,9.68,2021-02-25,0,Accessories,Bella Taylor Amaretto Quilted Cotton Wristlet Wallet,Victorian Heart Co. Inc.,DEF14E8541708294D7558FDF2126EF27,23.950000762939453,132.0,31.5,
251,252,14198,9.68,2021-07-04,0,Accessories,Bella Taylor Amaretto Quilted Cotton Wristlet Wallet,Victorian Heart Co. Inc.,DEF14E8541708294D7558FDF2126EF27,23.950000762939453,132.0,55.9900016784668,
252,253,14198,9.68,2022-03-19,0,Accessories,Bella Taylor Amaretto Quilted Cotton Wristlet Wallet,Victorian Heart Co. Inc.,DEF14E8541708294D7558FDF2126EF27,23.950000762939453,134.0,39.9900016784668,
253,254,23197,18.34,2020-07-31,1,Shorts,Izod Luxury Sport (Soho) Solid Daffodil Bud Flat Front Walking Shorts,IZOD,A05B8B200F2D0A95117B8DB1418C6D44,35.20000076293945,136.0,75.0,2020-08-28
254,255,23197,18.34,2022-03-13,0,Shorts,Izod Luxury Sport (Soho) Solid Daffodil Bud Flat Front Walking Shorts,IZOD,A05B8B200F2D0A95117B8DB1418C6D44,35.20000076293945,136.0,19.0,
255,256,25761,8.62,2022-01-16,1,Underwear,Tommy Hilfiger Men's Plaid Boxer,Tommy Hilfiger,F838653DADC0732215222A1E0FD8190F,18.0,137.0,18.25,2022-01-19
256,257,25761,8.62,2021-09-10,0,Underwear,Tommy Hilfiger Men's Plaid Boxer,Tommy Hilfiger,F838653DADC0732215222A1E0FD8190F,18.0,138.0,45.9900016784668,
257,258,25761,8.62,2022-03-29,0,Underwear,Tommy Hilfiger Men's Plaid Boxer,Tommy Hilfiger,F838653DADC0732215222A1E0FD8190F,18.0,138.0,110.0,
258,259,9533,55.31,2021-04-18,1,Sleep & Lounge,Optimal Style Full Ankle Length Turkish Terry Cotton Long Bathrobe with up to 59 Length!,Bathrobes Online,10EB6500BD1E4A3704818012A1593CC3,88.5,139.0,85.0,2021-05-16
259,260,9533,55.31,2020-02-03,0,Sleep & Lounge,Optimal Style Full Ankle Length Turkish Terry Cotton Long Bathrobe with up to 59 Length!,Bathrobes Online,10EB6500BD1E4A3704818012A1593CC3,88.5,139.0,30.0,
260,261,9533,55.31,2020-08-22,0,Sleep & Lounge,Optimal Style Full Ankle Length Turkish Terry Cotton Long Bathrobe with up to 59 Length!,Bathrobes Online,10EB6500BD1E4A3704818012A1593CC3,88.5,139.0,90.0,
261,262,9533,55.31,2020-06-08,0,Sleep & Lounge,Optimal Style Full Ankle Length Turkish Terry Cotton Long Bathrobe with up to 59 Length!,Bathrobes Online,10EB6500BD1E4A3704818012A1593CC3,88.5,139.0,79.0,
262,263,15497,12.45,2021-03-20,1,Plus,XS Sport Wrap TR90 Sunglasses UV400 Unbreakable Protection for Cycling Ski or Golf,JiMarti,412AAA3BB658DDAEA5D5D60F6E0D6A41,26.950000762939453,139.0,21.0,2021-05-15
263,264,15497,12.45,2020-10-25,0,Plus,XS Sport Wrap TR90 Sunglasses UV400 Unbreakable Protection for Cycling Ski or Golf,JiMarti,412AAA3BB658DDAEA5D5D60F6E0D6A41,26.950000762939453,139.0,68.95999908447266,
264,265,15497,12.45,2021-12-01,0,Plus,XS Sport Wrap TR90 Sunglasses UV400 Unbreakable Protection for Cycling Ski or Golf,JiMarti,412AAA3BB658DDAEA5D5D60F6E0D6A41,26.950000762939453,139.0,69.0,
